expage-201903 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Abbühl et al. (2009)	boulder	Abbü2009-1	Abbü2009-A	A1	46.01752	7.47254	2220	4	2.65	0.70	1050	4560	S555	0	0	0	2007	51	220	-	-	65	284	284	-	-	-	-
Abbühl et al. (2009)	boulder	Abbü2009-2	Abbü2009-A	A2	46.01752	7.47254	2220	4	2.65	0.84	1980	4330	S555	0	0	0	2007	75	164	-	-	100	219	219	-	-	-	-
Abbühl et al. (2009)	boulder	Abbü2009-3	Abbü2009-A	A3	46.01752	7.47254	2220	4	2.65	0.87	130	1660	S555	0	0	0	2007	5	60	-	-	7	83	83	-	-	-	-
Abbühl et al. (2009)	boulder	Abbü2009-4	Abbü2009-A	AO2	46.01752	7.47254	2220	4	2.65	0.97	1280	1940	S555	0	0	0	2007	41	63	-	-	58	88	88	-	-	-	-
Abramowski (2004)	boulder	Abr2004-1	Abr2004-A	MK22	28.26	84.80	2364	4	2.7	1	1894000	137000	S555	0	0	0	2002	71700	9300	-	-	100319	9374	7441	-	-	-	-
Abramowski (2004)	boulder	Abr2004-2	Abr2004-A	MK23	28.26	84.80	2364	4	2.7	1	1221000	94000	S555	0	0	0	2002	45300	6000	-	-	63822	6152	4993	-	-	-	-
Abramowski (2004)	boulder	Abr2004-3	Abr2004-A	MK24	28.26	84.80	2364	4	2.7	1	850000	54000	S555	0	0	0	2002	33500	4100	-	-	43552	3712	2797	-	-	-	-
Abramowski (2004)	boulder	Abr2004-4	Abr2004-A	MK25	28.26	84.80	2364	4	2.7	1	1097000	79000	S555	0	0	0	2002	41200	5300	-	-	57447	5296	4197	-	-	-	-
Abramowski (2004)	boulder	Abr2004-5	Abr2004-B	MK41	28.33	84.76	3900	4	2.7	1	249000	22000	S555	0	0	0	2002	4780	660	-	-	6228	651	551	-	-	-	-
Abramowski (2004)	boulder	Abr2004-6	Abr2004-B	MK42	28.33	84.76	3900	4	2.7	1	101000	15000	S555	0	0	0	2002	2000	360	-	-	2727	433	405	-	-	-	-
Abramowski (2004)	boulder	Abr2004-7	Abr2004-B	MK43	28.33	84.76	3900	4	2.7	1	180000	14000	S555	0	0	0	2002	3510	460	-	-	4716	451	367	-	-	-	-
Abramowski (2004)	boulder	Abr2004-8	Abr2004-B	MK44	28.33	84.76	3900	4	2.7	1	154000	24000	S555	0	0	0	2002	3070	560	-	-	4009	664	625	-	-	-	-
Abramowski (2004)	boulder	Abr2004-9	Abr2004-B	MK45	28.33	84.76	3900	4	2.7	1	178000	34000	S555	0	0	0	2002	3480	760	-	-	4665	929	892	-	-	-	-
Abramowski (2004)	boulder	Abr2004-10	Abr2004-C	MK51	28.30	84.76	3550	4	2.7	1	1171000	97000	S555	0	0	0	2002	24000	3200	-	-	31136	3127	2599	-	-	-	-
Abramowski (2004)	boulder	Abr2004-11	Abr2004-C	MK52	28.30	84.76	3550	4	2.7	1	484000	35000	S555	0	0	0	2002	10500	1300	-	-	14750	1349	1071	-	-	-	-
Abramowski (2004)	boulder	Abr2004-12	Abr2004-C	MK53	28.30	84.76	3550	4	2.7	1	1043000	80000	S555	0	0	0	2002	21700	2800	-	-	28188	2686	2177	-	-	-	-
Abramowski (2004)	boulder	Abr2004-13	Abr2004-C	MK54	28.30	84.76	3550	4	2.7	1	895000	78000	S555	0	0	0	2002	18900	2600	-	-	24807	2578	2175	-	-	-	-
Abramowski (2004)	boulder	Abr2004-14	Abr2004-C	MK55	28.30	84.76	3550	4	2.7	1	510000	55000	S555	0	0	0	2002	11100	1700	-	-	15445	1880	1672	-	-	-	-
Abramowski (2004)	boulder	Abr2004-15	Abr2004-D	MK71	28.29	84.77	3260	4	2.7	1	822000	62000	S555	0	0	0	2002	20300	2600	-	-	26606	2507	2020	-	-	-	-
Abramowski (2004)	boulder	Abr2004-16	Abr2004-D	MK73	28.29	84.77	3260	4	2.7	1	470000	56000	S555	0	0	0	2002	12000	1900	-	-	16707	2205	1999	-	-	-	-
Abramowski (2004)	boulder	Abr2004-17	Abr2004-D	MK74	28.29	84.77	3260	4	2.7	1	435000	44000	S555	0	0	0	2002	11100	1600	-	-	15539	1799	1578	-	-	-	-
Abramowski (2004)	boulder	Abr2004-18	Abr2004-D	MK75	28.29	84.77	3260	4	2.7	1	450000	39000	S555	0	0	0	2002	11500	1600	-	-	16038	1656	1396	-	-	-	-
Abramowski (2004)	boulder	Abr2004-19	Abr2004-E	LT22	28.19	85.58	4150	3	2.7	0.994	903000	45000	S555	0	0	0	2002	14300	1600	-	-	19259	1442	964	-	-	-	-
Abramowski (2004)	boulder	Abr2004-20	Abr2004-E	LT23	28.19	85.58	4156	1	2.7	0.993	844000	32000	S555	0	0	0	2002	13300	1500	-	-	17951	1211	684	-	-	-	-
Abramowski (2004)	boulder	Abr2004-21	Abr2004-E	LT24	28.19	85.58	4156	2	2.7	0.988	893000	47000	S555	0	0	0	2002	14100	1600	-	-	19027	1461	1006	-	-	-	-
Abramowski (2004)	boulder	Abr2004-22	Abr2004-E	LT26	28.19	85.58	4154	2	2.7	0.988	735000	36000	S555	0	0	0	2002	11600	1300	-	-	16017	1189	788	-	-	-	-
Abramowski (2004)	boulder	Abr2004-23	Abr2004-F	LT32	28.20	85.62	3853	2.5	2.7	0.973	431000	17000	S555	0	0	0	2002	8110	900	-	-	11470	782	454	-	-	-	-
Abramowski (2004)	boulder	Abr2004-24	Abr2004-F	LT33	28.20	85.62	3851	2.5	2.7	0.964	403000	16000	S555	0	0	0	2002	7680	860	-	-	10817	739	431	-	-	-	-
Abramowski (2004)	boulder	Abr2004-25	Abr2004-F	LT35	28.20	85.62	3846	1	2.7	0.982	458000	21000	S555	0	0	0	2002	8660	980	-	-	11966	863	550	-	-	-	-
Abramowski (2004)	boulder	Abr2004-26	Abr2004-F	LT36	28.20	85.62	3846	2	2.7	0.926	192000	8000	S555	0	0	0	2002	4250	470	-	-	5383	374	225	-	-	-	-
Abramowski (2004)	boulder	Abr2004-27	Abr2004-G	LT61	28.21	85.53	3523	1.5	2.7	0.963	129000	8000	S555	0	0	0	2002	3250	400	-	-	4217	351	262	-	-	-	-
Abramowski (2004)	boulder	Abr2004-28	Abr2004-G	LT63	28.21	85.53	3525	1	2.7	0.948	134000	7000	S555	0	0	0	2002	3400	390	-	-	4437	338	232	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-1	Abra2006-A	AK11	39.68	70.05	2240	4	2.65	0.978	462000	36000	S555	0	0	0	2002	16300	2100	-	-	21830	2099	1710	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-2	Abra2006-A	AK12	39.68	70.05	2240	4	2.65	0.978	638000	35000	S555	0	0	0	2002	22100	2600	-	-	29190	2293	1613	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-3	Abra2006-A	AK13	39.68	70.05	2240	4	2.65	0.978	487000	42000	S555	0	0	0	2002	17100	2300	-	-	22895	2360	1986	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-4	Abra2006-B	AK21	39.64	70.06	2900	4	2.65	0.980	821000	56000	S555	0	0	0	2002	18800	2400	-	-	24355	2153	1671	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-5	Abra2006-B	AK22	39.64	70.06	2900	4	2.65	0.980	447000	33000	S555	0	0	0	2002	10300	1300	-	-	14276	1323	1058	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-6	Abra2006-B	AK23	39.64	70.06	2900	4	2.65	0.980	551000	47000	S555	0	0	0	2002	12800	1700	-	-	17216	1759	1475	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-7	Abra2006-B	AK24	39.64	70.06	2900	4	2.65	0.980	686000	45000	S555	0	0	0	2002	15800	2000	-	-	20776	1793	1370	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-8	Abra2006-B	AK25	39.64	70.06	2900	4	2.65	0.980	690000	42000	S555	0	0	0	2002	15900	1900	-	-	20877	1728	1277	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-9	Abra2006-C	AK31	39.65	70.06	2860	4	2.65	0.983	391000	24000	S555	0	0	0	2002	9200	1100	-	-	12888	1069	794	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-10	Abra2006-C	AK32	39.65	70.06	2860	4	2.65	0.983	1032000	55000	S555	0	0	0	2002	23800	2800	-	-	30503	2363	1638	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-11	Abra2006-C	AK33	39.65	70.06	2860	4	2.65	0.983	845000	45000	S555	0	0	0	2002	19700	2300	-	-	25494	1972	1366	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-12	Abra2006-C	AK34	39.65	70.06	2860	4	2.65	0.983	691000	52000	S555	0	0	0	2002	16300	2100	-	-	21313	2002	1612	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-13	Abra2006-C	AK35	39.65	70.06	2860	4	2.65	0.983	522000	36000	S555	0	0	0	2002	12400	1600	-	-	16738	1487	1159	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-14	Abra2006-D	AK41	39.64	70.05	2930	4	2.65	0.987	995000	51000	S555	0	0	0	2002	22000	2600	-	-	28207	2144	1456	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-15	Abra2006-D	AK42	39.64	70.05	2930	6	2.65	0.987	815000	38000	S555	0	0	0	2002	18400	2100	-	-	23968	1746	1124	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-16	Abra2006-D	AK43	39.64	70.05	2930	8	2.65	0.987	774000	47000	S555	0	0	0	2002	17700	2100	-	-	23212	1919	1418	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-17	Abra2006-D	AK44	39.64	70.05	2930	5	2.65	0.987	837000	47000	S555	0	0	0	2002	18800	2200	-	-	24367	1934	1377	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-18	Abra2006-D	AK45	39.64	70.05	2930	4	2.65	0.987	631000	31000	S555	0	0	0	2002	14300	1700	-	-	18956	1410	936	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-19	Abra2006-E	AV1	39.68	71.62	3440	4	2.65	1	623000	41000	S555	0	0	0	2002	10300	1300	-	-	13864	1197	916	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-20	Abra2006-E	AV2	39.68	71.62	3440	4	2.65	1	627000	39000	S555	0	0	0	2002	10300	1300	-	-	13944	1166	870	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-21	Abra2006-E	AV3	39.68	71.62	3440	4	2.65	1	637000	40000	S555	0	0	0	2002	10500	1300	-	-	14143	1189	891	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-22	Abra2006-F	KK1	39.55	72.08	2500	4	2.65	1	1850000	87000	S555	0	0	0	2002	50100	5800	-	-	66112	4885	3161	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-23	Abra2006-F	KK2	39.55	72.08	2500	4	2.65	1	2019000	94000	S555	0	0	0	2002	55100	6400	-	-	72216	5322	3424	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-24	Abra2006-F	KK3	39.55	72.08	2500	4	2.65	1	1727000	76000	S555	0	0	0	2002	46600	5300	-	-	61899	4449	2767	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-25	Abra2006-G	AT11	38.66	72.92	3857	2	2.65	0.997	2892000	151000	S555	0	0	0	2002	36300	4300	-	-	43485	3347	2295	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-26	Abra2006-G	AT13	38.66	72.92	3856	2	2.65	0.994	1254000	111000	S555	0	0	0	2002	16800	2300	-	-	21083	2213	1876	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-27	Abra2006-G	AT21	38.66	72.92	3836	4	2.65	0.997	1391000	52000	S555	0	0	0	2002	18800	2100	-	-	23564	1584	886	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-28	Abra2006-G	AT22	38.66	72.92	3836	4	2.65	0.996	1055000	40000	S555	0	0	0	2002	14400	1600	-	-	18724	1263	713	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-29	Abra2006-H	TK11	38.65	72.89	4088	2	2.65	0.988	5575000	210000	S555	0	0	0	2002	62300	7000	-	-	74305	5072	2852	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-30	Abra2006-H	TK12	38.65	72.89	4090	2	2.65	0.997	4796000	216000	S555	0	0	0	2002	53100	6100	-	-	63315	4594	2897	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-31	Abra2006-H	TK13	38.65	72.89	4094	2	2.65	0.998	5458000	205000	S555	0	0	0	2002	60800	6900	-	-	71691	4886	2741	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-32	Abra2006-H	TK14	38.65	72.89	4131	2	2.65	0.997	6016000	226000	S555	0	0	0	2002	65100	7300	-	-	77699	5304	2976	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-33	Abra2006-H	TK15	38.65	72.89	4134	2	2.65	1	5739000	215000	S555	0	0	0	2002	63600	7200	-	-	73587	5014	2808	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-34	Abra2006-I	BO11	37.735	72.838	4250	1	2.65	0.994	2698000	102000	S555	0	0	0	2002	29000	3200	-	-	34569	2339	1318	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-35	Abra2006-I	BO12	37.735	72.838	4225	3	2.65	0.994	2576000	116000	S555	0	0	0	2002	28100	3200	-	-	34091	2455	1548	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-36	Abra2006-I	BO13	37.735	72.838	4240	3	2.65	0.994	4253000	160000	S555	0	0	0	2002	43600	4900	-	-	53825	3654	2052	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-37	Abra2006-I	BO14	37.736	72.838	4240	2	2.65	0.996	5260000	197000	S555	0	0	0	2002	54300	6100	-	-	65647	4464	2499	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-38	Abra2006-I	BO17	37.736	72.838	4230	2.5	2.65	0.995	3958000	149000	S555	0	0	0	2002	41000	4600	-	-	49757	3375	1897	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-39	Abra2006-J	BO21	37.738	72.839	4180	1.5	2.65	0.997	1595000	62000	S555	0	0	0	2002	18400	72100	-	-	22731	1547	889	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-40	Abra2006-J	BO24	37.739	72.839	4170	2	2.65	0.997	1560000	59000	S555	0	0	0	2002	18100	2000	-	-	22478	1517	855	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-41	Abra2006-J	BO28	37.74	72.84	4130	4.5	2.65	0.998	1577000	64000	S555	0	0	0	2002	18700	2100	-	-	23524	1625	960	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-42	Abra2006-J	BO29	37.74	72.84	4120	2	2.65	0.998	1522000	64000	S555	0	0	0	2002	18100	2000	-	-	22520	1575	952	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-43	Abra2006-K	UK11	37.66	73.67	4416	2	2.65	1	9662000	369000	S555	0	0	0	2002	93000	11000	-	-	108962	7537	4277	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-44	Abra2006-K	UK12	37.66	73.67	4416	2	2.65	0.999	6909000	261000	S555	0	0	0	2002	66400	7500	-	-	78610	5377	3029	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-45	Abra2006-L	UK21	37.70	73.73	4060	2	2.65	1	5240000	204000	S555	0	0	0	2002	60300	6800	-	-	72271	4984	2865	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-46	Abra2006-L	UK24	37.70	73.73	4038	2	2.65	1	2655000	147000	S555	0	0	0	2002	31400	3700	-	-	37848	2993	2115	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-47	Abra2006-L	UK25	37.70	73.73	4055	2	2.65	1	1622000	66000	S555	0	0	0	2002	20000	2200	-	-	24556	1699	1005	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-48	Abra2006-L	UK26	37.70	73.73	4055	2	2.65	1	2457000	105000	S555	0	0	0	2002	29100	3300	-	-	35130	2480	1515	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-49	Abra2006-L	UK28	37.70	73.73	4085	2	2.65	0.999	4986000	190000	S555	0	0	0	2002	56500	6400	-	-	67751	4635	2626	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-50	Abra2006-M	UK31	37.66	73.70	4139	2	2.65	0.999	4691000	178000	S555	0	0	0	2002	50600	5700	-	-	62183	4242	2397	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-51	Abra2006-M	UK32	37.66	73.70	4146	2	2.65	0.999	5801000	225000	S555	0	0	0	2002	63500	7200	-	-	76556	5279	3027	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-52	Abra2006-M	UK33	37.66	73.70	4147	2	2.65	1	5075000	234000	S555	0	0	0	2002	55100	6400	-	-	66602	4882	3123	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-53	Abra2006-M	UK34	37.66	73.70	4149	2	2.65	1	3735000	144000	S555	0	0	0	2002	41100	4600	-	-	48746	3331	1902	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-54	Abra2006-M	UK35	37.66	73.70	4154	2	2.65	1	6868000	260000	S555	0	0	0	2002	74400	8400	-	-	91006	6249	3525	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-55	Abra2006-N	UK41	37.61	73.65	4225	2	2.65	1	1442000	89000	S555	0	0	0	2002	16400	2000	-	-	20588	1717	1277	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-56	Abra2006-N	UK42	37.61	73.65	4230	2	2.65	0.999	1508000	79000	S555	0	0	0	2002	17000	2000	-	-	21297	1633	1122	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-57	Abra2006-N	UK43	37.61	73.65	4226	2	2.65	1	1823000	71000	S555	0	0	0	2002	20800	2300	-	-	25076	1709	983	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-58	Abra2006-N	UK44	37.61	73.65	4223	2	2.65	1	1089000	67000	S555	0	0	0	2002	12600	1500	-	-	16323	1357	1008	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-59	Abra2006-N	UK45	37.61	73.65	4232	2	2.65	0.998	2270000	105000	S555	0	0	0	2002	24900	2900	-	-	30236	2199	1409	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-60	Abra2006-O	UK51	37.56	73.60	4376	2	2.65	0.982	1342000	53000	S555	0	0	0	2002	15300	1700	-	-	18548	1268	736	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-61	Abra2006-O	UK52	37.56	73.60	4377	2	2.65	0.969	1461000	57000	S555	0	0	0	2002	15900	1700	-	-	20033	1364	785	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-62	Abra2006-O	UK53	37.56	73.60	4400	2	2.65	0.990	3481000	135000	S555	0	0	0	2002	35000	3900	-	-	40584	2773	1590	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-63	Abra2006-O	UK54	37.56	73.60	4396	2	2.65	0.973	1385000	54000	S555	0	0	0	2002	14900	1700	-	-	19008	1294	745	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-64	Abra2006-P	UK61	37.56	73.58	4465	2	2.65	0.944	1303000	51000	S555	0	0	0	2002	14100	1600	-	-	17971	1225	707	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-65	Abra2006-Q	GU11	37.61	73.93	4600	2.5	2.65	1	4522000	189000	S555	0	0	0	2002	39200	4400	-	-	46141	3240	1951	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-66	Abra2006-Q	GU12	37.61	73.93	4600	6	2.65	1	3163000	93000	S555	0	0	0	2002	28900	3200	-	-	34761	2200	1031	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-67	Abra2006-Q	GU13	37.61	73.93	4600	5	2.65	0.998	1656000	59000	S555	0	0	0	2002	19400	2100	-	-	20011	1325	717	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-68	Abra2006-Q	GU15	37.61	73.93	4590	3	2.65	0.999	2607000	90000	S555	0	0	0	2002	24100	2700	-	-	28984	1906	1008	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-69	Abra2006-Q	GU16	37.61	73.93	4600	3	2.65	0.994	2061000	94000	S555	0	0	0	2002	19400	2200	-	-	23740	1714	1089	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-70	Abra2006-Q	GU19	37.61	73.93	4585	6	2.65	0.999	6418000	192000	S555	0	0	0	2002	56800	6300	-	-	68472	4387	2084	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-71	Abra2006-R	GU21	37.63	73.92	4240	3	2.65	1	2316000	123000	S555	0	0	0	2002	25300	3000	-	-	30788	2381	1648	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-72	Abra2006-R	GU22	37.63	73.92	4250	4	2.65	1	1954000	140000	S555	0	0	0	2002	21600	2700	-	-	26643	2429	1922	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-73	Abra2006-R	GU24	37.63	73.92	4270	3	2.65	1	4196000	209000	S555	0	0	0	2002	42300	5000	-	-	51913	3919	2620	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-74	Abra2006-R	GU25	37.63	73.92	4270	3	2.65	0.999	4528000	219000	S555	0	0	0	2002	46000	5400	-	-	56362	4205	2765	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-75	Abra2006-R	GU26	37.63	73.92	4275	3	2.65	0.999	1884000	83000	S555	0	0	0	2002	20600	2300	-	-	25369	1807	1125	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-76	Abra2006-S	GU31	37.63	73.91	4140	1	2.65	1	1342000	56000	S555	0	0	0	2002	15900	1800	-	-	20058	1398	841	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-77	Abra2006-S	GU32	37.63	73.91	4140	4	2.65	1	3297000	116000	S555	0	0	0	2002	36400	4000	-	-	43974	2918	1564	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-78	Abra2006-S	GU34	37.63	73.91	4150	6	2.65	0.999	1825000	69000	S555	0	0	0	2002	21400	2400	-	-	26731	1805	1017	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-79	Abra2006-S	GU36	37.63	73.91	4160	3.5	2.65	1	2348000	143000	S555	0	0	0	2002	26600	3200	-	-	32512	2699	1996	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-80	Abra2006-S	GU38	37.63	73.91	4170	1.5	2.65	0.999	1697000	160000	S555	0	0	0	2002	19600	2800	-	-	24155	2658	2291	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-81	Abra2006-T	GU42	37.62	73.91	4230	2.5	2.65	0.993	1918000	153000	S555	0	0	0	2002	21500	2800	-	-	26371	2578	2118	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-82	Abra2006-T	GU44	37.62	73.91	4235	6	2.65	0.995	1519000	68000	S555	0	0	0	2002	17300	2000	-	-	22000	1576	990	-	-	-	-
Abramowski et al. (2006)	boulder	Abra2006-83	Abra2006-T	GU47	37.62	73.91	4235	4	2.65	0.994	2290000	170000	S555	0	0	0	2002	25300	3200	-	-	30943	2889	2315	-	-	-	-
Ackert et al. (2007)	cobble	Acke2007-1	Acke2007-A	ODY-05-016	-84.72743	-114.22778	1680	3	2.65	0.997	260000	10000	07KNSTD	0	0	0	2005	10800	1000	-	-	10942	740	422	-	-	-	Ackert et al. (2011)
Ackert et al. (2007)	cobble	Acke2007-2	Acke2007-B	ODR-05-030B	-84.75155	-115.79445	1665	2	2.65	0.931	300000	10000	07KNSTD	0	0	0	2005	12900	1300	-	-	13598	882	455	-	-	-	Ackert et al. (2011)
Ackert et al. (2008)	boulder	Acke2008-1	Acke2008-A	PBS-04-05	-50.28003	-72.63367	205	3.5	2.65	0.9961	73420	5260	KNSTD	0	0	0	2004	11300	800	-	-	13232	1202	951	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-2	Acke2008-A	PBN-04-60	-50.28070	-72.64387	253	1	2.65	0.9765	70120	4410	KNSTD	0	0	0	2004	10500	650	-	-	12062	1014	761	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-3	Acke2008-A	PBN-04-61	-50.32005	-72.73407	248	1	2.65	0.9576	72140	8500	KNSTD	0	0	0	2004	11000	1300	-	-	12707	1660	1502	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-4	Acke2008-A	PBN-04-15	-50.18623	-72.69835	253	3.5	2.65	0.9520	68830	5290	KNSTD	0	0	0	2004	10500	800	-	-	12431	1182	958	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-5	Acke2008-A	PBS-04-19	-50.18607	-72.69798	229	2.5	2.65	0.9953	76790	8830	KNSTD	0	0	0	2004	11300	1300	-	-	13454	1723	1552	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-6	Acke2008-A	PBS-04-30	-50.17977	-72.72435	232	3	2.65	0.9873	66680	4790	KNSTD	0	0	0	2004	9800	700	-	-	11797	1073	850	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-7	Acke2008-A	PBN-04-62	-50.18622	-72.69387	254	3.5	2.65	0.9874	57450	7160	KNSTD	0	0	0	2004	8500	1050	-	-	9970	1363	1246	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-8	Acke2008-A	PBN-04-66	-50.18698	-72.68673	270	2.75	2.65	0.9901	84320	7530	KNSTD	0	0	0	2004	12200	1100	-	-	14316	1510	1283	-	-	-	-
Ackert et al. (2008)	boulder	Acke2008-9	Acke2008-A	PBN-04-67	-50.18732	-72.68183	265	3.5	2.65	0.9940	81580	7600	KNSTD	0	0	0	2004	11900	1100	-	-	13952	1518	1304	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-1	Acke2007-A	ODY-05-014	-84.72743	-114.22778	1680	2	2.65	1	1820000	40000	07KNSTD	0	0	0	2005	74300	6800	-	-	77662	4721	1740	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-2	Acke2007-A	ODY-05-015	-84.72743	-114.22778	1680	2	2.65	1	890000	30000	07KNSTD	0	0	0	2005	35800	3400	-	-	37541	2458	1277	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-3	Acke2007-A	ODY-05-056	-84.72715	-114.22933	1680	2	2.65	1	9250000	270000	07KNSTD	0	0	0	2005	411000	42000	-	-	430846	30111	14033	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-4	Acke2007-A	ODY-05-057	-84.72715	-114.22933	1680	2	2.65	1	13170000	420000	07KNSTD	0	0	0	2005	616700	67100	-	-	645779	48730	24306	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-5	Acke2007-B	ODR-05-030A	-84.75155	-115.79445	1665	2.5	2.65	1	800000	30000	07KNSTD	0	0	0	2005	35300	3400	-	-	34253	2312	1296	-	-	-	-
Ackert et al. (2011)	cobble	Acke2011-6	Acke2011-A	OBN-05-025	-84.78757	-116.39530	1465	2.5	2.65	1	2810000	60000	07KNSTD	0	0	0	2005	138600	12800	-	-	147171	9069	3261	-	-	-	-
